,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,Class
119,43,10,267,0.6625,0.034375,0.7885304659498208,0.036101083032490974,1,13,253,0,2,8,1,42,62,70,39,122,0.21160409556313994,0.23890784982935154,0.13310580204778158,0.4163822525597269,293,921.6875,30.359306645574108,84.0,38.0,23.0,24.0,23.0,9.0,19.0,11.0,2.0142857142857142,1.7179487179487178,1.4344262295081966,1.3064516129032258,535,96,0.17943925233644858,0.15213946117274169,196,12,13,13,301,73,6,1,0,16,272,92,156,0.003745318352059925,0.048689138576779034,0.9475655430711608,0.0,0.2,0.8,0.9767441860465116,0.6885245901639344,0.3114754098360656,0.2307692307692308,0.4871794871794872,0.28205128205128205,0.32857142857142857,0.3428571428571429,0.32857142857142857,0.3663551401869159,0.02242990654205608,0.024299065420560748,0.024299065420560748,0.5626168224299065,0.7604166666666666,0.0625,0.010416666666666666,0.0,0.16666666666666666,0.5230769230769231,0.17692307692307693,0.3,301,30,17,19,182,9,62,0,3.7009,0.62,21,18,1,11,6,2,0,0,4,13,3,0,1,9,597,2350,1753,0.340559041642898,562,2385,1823,0.30828304991771804,4,4,4,6,4,4,2,4,8,6,4,2,4,2,4,3,2,4,2,4,6,4,4,4,8,4,4,4,2,4,4,6,4,8,2,2,4,2,1.0
120,41,18,132,0.900523560209424,0.010471204188481676,0.4831460674157304,0.12,0,1,131,0,10,8,2,39,43,32,6,31,0.38392857142857145,0.2857142857142857,0.05357142857142857,0.2767857142857143,112,183.5,13.546217184144066,13.0,18.0,12.0,4.0,16.0,5.0,0.0,1.0,0.71875,1.1666666666666667,0.8709677419354839,0.04651162790697674,432,383,0.8865740740740741,0.4699386503067485,213,61,17,21,120,206,24,4,3,146,91,56,281,0.0,0.007575757575757577,0.9924242424242424,0.0,0.5555555555555556,0.4444444444444444,0.9512195121951221,0.41935483870967744,0.5806451612903226,0.8333333333333334,0.0,0.16666666666666666,0.375,0.125,0.5,0.4930555555555556,0.1412037037037037,0.03935185185185185,0.04861111111111111,0.2777777777777778,0.5378590078328982,0.06266318537859007,0.010443864229765013,0.007832898172323759,0.381201044386423,0.21261682242990654,0.1308411214953271,0.6565420560747663,120,147,146,16,102,1,32,0,3.0483,0.33,16,1,0,0,2,0,0,0,2,6,5,0,0,1,414,2045,1631,0.25383200490496605,658,1801,1143,0.5756780402449689,3,3,3,4,3,3,3,3,3,3,3,7,3,7,3,4,3,7,3,3,3,3,3,3,2,3,3,1,4,3,3,4,3,2,4,4,3,4,0.0
121,114,45,68,0.9603524229074888,0.004405286343612335,0.5540540540540541,0.3982300884955752,0,12,56,0,33,12,6,108,40,4,10,4,0.6896551724137931,0.06896551724137931,0.1724137931034483,0.06896551724137931,58,222.75,14.9248115565993,3.0,1.0,1.0,1.0,2.0,5.0,0.0,5.0,0.0,0.9,0.5,0.125,123,130,1.0569105691056908,0.5138339920948617,48,16,7,6,46,67,6,2,2,53,27,33,58,0.0,0.17647058823529413,0.8235294117647058,0.0,0.7333333333333333,0.26666666666666666,0.9473684210526316,0.75,0.25,0.5,0.0,0.5,0.25,0.25,0.5,0.3902439024390244,0.13008130081300814,0.05691056910569105,0.04878048780487805,0.3739837398373984,0.5153846153846153,0.04615384615384616,0.015384615384615384,0.015384615384615384,0.4076923076923077,0.2288135593220339,0.2796610169491525,0.4915254237288136,46,65,53,14,111,6,60,0,1.9181,0.41,0,5,0,0,0,0,0,0,0,2,2,0,0,0,125,746,621,0.201288244766506,284,587,303,0.9372937293729372,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,0.0
122,54,18,352,0.5919811320754716,0.0589622641509434,0.4972375690607735,0.04864864864864865,1,22,329,1,14,3,10,44,46,25,80,23,0.26436781609195403,0.14367816091954022,0.4597701149425287,0.13218390804597702,174,525.25,22.91833327273168,23.0,0.0,8.0,2.0,15.0,17.0,46.0,17.0,0.56,0.65,1.4782608695652173,0.5,355,270,0.7605633802816901,0.4320000000000001,162,42,20,17,114,190,13,5,7,55,90,81,180,0.002840909090909091,0.0625,0.9346590909090908,0.05555555555555555,0.7777777777777778,0.16666666666666666,0.8148148148148148,1.0,0.0,0.2125,0.575,0.2125,0.32,0.08,0.6,0.4563380281690141,0.11830985915492954,0.056338028169014086,0.04788732394366197,0.3211267605633803,0.7037037037037037,0.04814814814814815,0.018518518518518517,0.025925925925925925,0.2037037037037037,0.2564102564102564,0.2307692307692308,0.5128205128205128,115,78,56,16,299,8,71,0,3.2899,0.88,10,6,0,25,1,0,0,0,1,5,0,2,1,2,293,1874,1581,0.18532574320050602,593,1574,981,0.6044852191641179,3,6,12,4,3,4,3,4,3,5,3,3,8,11,2,2,2,26,3,3,1,3,5,5,4,7,8,5,2,4,3,4,5,4,2,2,4,2,1.0
123,118,38,382,0.79182156133829,0.0018587360594795536,0.4744094488188976,0.09047619047619047,1,28,353,3,18,17,27,91,114,144,58,146,0.24675324675324675,0.3116883116883117,0.12554112554112554,0.31601731601731603,462,1262.75,35.53519382246282,30.0,116.0,70.0,46.0,28.0,18.0,21.0,19.0,1.4722222222222223,1.0862068965517242,1.1643835616438356,1.2017543859649122,1264,183,0.14477848101265822,0.12646855563234274,258,57,35,26,888,121,13,5,5,39,779,191,252,0.002617801047120419,0.07329842931937172,0.9240837696335078,0.07894736842105263,0.4736842105263158,0.4473684210526316,0.7711864406779662,0.2054794520547945,0.7945205479452054,0.3103448275862069,0.3620689655172414,0.3275862068965517,0.4861111111111111,0.3194444444444444,0.19444444444444445,0.20411392405063286,0.04509493670886077,0.027689873417721517,0.02056962025316456,0.7025316455696202,0.6612021857923497,0.07103825136612021,0.0273224043715847,0.0273224043715847,0.21311475409836064,0.6374795417348609,0.15630114566284778,0.2062193126022913,891,68,40,25,382,14,142,0,3.031,0.71,39,20,0,7,11,4,1,3,3,7,4,0,1,2,1240,5277,4037,0.307158781273223,1331,5186,3855,0.34526588845655004,6,5,2,3,3,3,2,4,3,3,3,3,3,3,3,2,3,6,3,3,2,4,4,7,3,7,3,2,2,2,2,3,4,3,2,2,6,3,1.0
124,41,3,71,0.8956521739130435,0.0,0.6238532110091743,0.040540540540540536,0,5,66,0,3,0,4,37,18,3,1,10,0.5625,0.09375,0.03125,0.3125,32,44.5,6.670832032063168,10.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.2777777777777778,445,327,0.7348314606741573,0.4235751295336788,189,51,29,19,157,233,20,7,2,65,126,104,211,0.0,0.07042253521126761,0.9295774647887324,0.0,1.0,0.0,0.902439024390244,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.4247191011235955,0.1146067415730337,0.0651685393258427,0.04269662921348315,0.3528089887640449,0.7125382262996942,0.06116207951070336,0.021406727828746176,0.006116207951070336,0.19877675840978595,0.2857142857142857,0.2358276643990929,0.4784580498866213,157,70,65,10,50,3,16,0,2.5413,0.99,0,1,0,0,0,0,0,0,0,1,1,0,0,0,448,2541,2093,0.21404682274247505,1350,1639,289,4.67128027681661,3,2,2,4,2,2,2,3,3,2,2,4,2,4,2,2,2,4,2,2,2,2,4,2,3,2,3,2,2,2,4,4,4,3,2,2,2,2,
125,47,31,23,0.99009900990099,0.0,0.5104166666666666,0.5740740740740741,0,6,17,0,25,6,7,40,15,12,2,0,0.5172413793103449,0.4137931034482759,0.06896551724137931,0.0,29,40.6875,6.378675411086537,0.0,0.0,5.0,2.0,5.0,1.0,1.0,0.0,0.5,0.0,0.0,0.2,202,231,1.1435643564356437,0.5334872979214781,78,27,7,11,79,172,16,1,1,41,57,34,105,0.0,0.2608695652173913,0.7391304347826086,0.0,0.8064516129032258,0.1935483870967742,0.851063829787234,0.0,0.0,0.5,0.5,0.0,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.38613861386138615,0.13366336633663367,0.034653465346534656,0.054455445544554455,0.3910891089108911,0.7445887445887446,0.06926406926406926,0.004329004329004329,0.004329004329004329,0.1774891774891775,0.29081632653061223,0.17346938775510204,0.5357142857142857,79,47,41,9,46,6,26,1,1.9207,0.84,3,4,0,0,0,0,0,0,0,3,2,0,1,0,315,1373,1058,0.29773156899811,600,1088,488,1.22950819672131,2,2,2,3,2,1,1,2,2,2,1,3,2,3,2,2,2,3,1,1,2,2,3,1,4,1,2,1,2,1,2,3,3,4,1,2,1,1,0.0
126,97,28,390,0.6446601941747573,0.05436893203883495,0.5525114155251142,0.06698564593301436,0,38,352,0,22,6,13,84,102,97,43,41,0.3604240282685512,0.34275618374558303,0.1519434628975265,0.14487632508833925,283,830.1875,28.81297450802329,35.0,6.0,40.0,13.0,44.0,13.0,19.0,11.0,1.3917525773195876,1.0465116279069768,1.024390243902439,0.8235294117647058,634,445,0.7018927444794952,0.41241890639481,252,79,42,24,237,246,23,4,5,167,179,124,321,0.0,0.09743589743589744,0.9025641025641026,0.0,0.7857142857142857,0.21428571428571427,0.865979381443299,0.8536585365853658,0.14634146341463414,0.3023255813953488,0.4418604651162791,0.2558139534883721,0.4123711340206185,0.13402061855670105,0.4536082474226804,0.3974763406940064,0.12460567823343847,0.06624605678233439,0.03785488958990536,0.37381703470031546,0.5528089887640449,0.051685393258426963,0.008988764044943821,0.011235955056179777,0.3752808988764045,0.28685897435897434,0.1987179487179487,0.5144230769230769,237,205,167,27,375,10,129,0,3.2451,0.88,11,6,1,13,0,0,0,0,0,9,3,1,2,3,567,3018,2451,0.231334149326805,1053,2532,1479,0.7119675456389449,5,4,6,6,2,3,2,6,4,4,2,4,8,4,6,3,2,4,3,3,2,2,6,3,3,3,4,3,3,2,3,6,6,2,2,3,2,2,1.0
127,113,75,121,0.9514563106796116,0.0,0.4801324503311258,0.3826530612244898,0,8,113,0,70,5,3,110,88,105,31,122,0.2543352601156069,0.30346820809248554,0.08959537572254335,0.3526011560693641,346,1171.25,34.223529917295195,43.0,79.0,38.0,44.0,23.0,16.0,11.0,4.0,1.1904761904761905,1.5161290322580645,1.3278688524590163,0.9318181818181818,616,122,0.19805194805194806,0.16531165311653118,130,35,19,26,406,80,4,1,5,32,327,116,143,0.0,0.06611570247933883,0.9338842975206612,0.0,0.9333333333333332,0.06666666666666668,0.9734513274336284,0.3524590163934426,0.6475409836065574,0.5161290322580645,0.3548387096774194,0.12903225806451613,0.3619047619047619,0.4190476190476191,0.21904761904761905,0.21103896103896105,0.05681818181818181,0.030844155844155844,0.04220779220779222,0.6590909090909091,0.6557377049180327,0.032786885245901634,0.008196721311475409,0.04098360655737705,0.26229508196721313,0.5580204778156996,0.19795221843003413,0.2440273037542662,406,40,32,28,187,18,104,0,1.8415,0.41,42,32,0,2,2,1,0,0,1,7,4,2,1,0,440,2199,1759,0.250142126208073,521,2118,1597,0.326236693800877,1,3,2,2,2,2,1,3,3,2,3,4,2,2,2,1,1,2,1,3,1,1,2,2,5,2,2,2,1,2,2,1,2,4,2,1,2,1,1.0
128,139,98,128,0.9753424657534246,0.0,0.4771428571428572,0.4336283185840708,0,15,113,2,75,21,14,125,124,55,47,185,0.30170316301703165,0.13381995133819952,0.11435523114355232,0.45012165450121655,411,3151.1875,56.135438895585395,82.0,103.0,26.0,12.0,17.0,11.0,13.0,23.0,0.6363636363636364,0.5531914893617021,1.0324324324324323,0.7580645161290323,766,314,0.4099216710182768,0.29074074074074074,211,36,25,14,480,182,21,5,4,102,370,145,227,0.0,0.1171875,0.8828125,0.020408163265306117,0.7653061224489796,0.21428571428571427,0.8992805755395683,0.4432432432432433,0.5567567567567567,0.2340425531914893,0.2765957446808511,0.4893617021276596,0.4727272727272727,0.2181818181818181,0.3090909090909091,0.2754569190600522,0.04699738903394257,0.03263707571801567,0.01827676240208877,0.6266318537859008,0.5796178343949044,0.06687898089171974,0.01592356687898089,0.012738853503184714,0.3248407643312102,0.4986522911051213,0.1954177897574124,0.3059299191374663,482,117,102,29,223,20,138,0,1.7307,0.64,28,28,0,1,6,1,0,1,4,19,5,3,3,8,917,3168,2251,0.40737450022212396,1111,2974,1863,0.596349973161567,3,1,2,2,2,1,1,2,2,2,2,2,2,3,2,1,1,3,2,2,2,2,3,2,3,3,2,3,1,2,3,2,3,2,2,1,1,1,1.0
129,153,84,171,0.8137254901960784,0.0,0.4881889763779528,0.32941176470588235,0,9,162,1,40,43,6,147,40,26,27,18,0.3603603603603603,0.23423423423423426,0.2432432432432433,0.16216216216216214,111,62.1875,7.885905147793753,18.0,0.0,7.0,1.0,18.0,12.0,4.0,11.0,0.8076923076923077,0.8148148148148148,1.0555555555555556,0.15,193,276,1.4300518134715026,0.5884861407249466,77,33,10,9,64,203,16,3,1,53,46,31,115,0.0,0.05263157894736842,0.9473684210526316,0.011904761904761904,0.4761904761904762,0.5119047619047619,0.9607843137254902,1.0,0.0,0.4444444444444444,0.14814814814814814,0.4074074074074074,0.2692307692307692,0.038461538461538464,0.6923076923076923,0.39896373056994816,0.17098445595854922,0.05181347150259067,0.046632124352331605,0.3316062176165803,0.7355072463768116,0.05797101449275361,0.010869565217391304,0.0036231884057971015,0.1920289855072464,0.2395833333333333,0.16145833333333334,0.5989583333333334,65,62,53,12,210,3,85,0,2.1534,0.61,1,2,0,1,1,1,0,0,0,3,1,0,0,2,181,1075,894,0.202460850111857,382,874,492,0.7764227642276421,2,2,2,3,2,2,2,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2,3,2,6,2,2,2,1,2,2,3,3,6,2,1,2,2,0.0
130,33,7,606,0.4458204334365325,0.043343653250774015,0.7662835249042146,0.011419249592169658,0,25,581,0,3,4,1,32,117,42,55,287,0.2335329341317365,0.08383233532934131,0.10978043912175647,0.5728542914171657,501,9524.1875,97.59194382734673,279.0,8.0,13.0,6.0,23.0,8.0,28.0,19.0,1.2142857142857142,0.8727272727272727,2.0313588850174216,0.4017094017094017,442,449,1.015837104072398,0.5039281705948373,254,44,15,19,110,312,33,10,10,84,77,104,252,0.0,0.04125412541254125,0.9587458745874587,0.0,0.42857142857142855,0.5714285714285714,0.9696969696969696,0.9721254355400696,0.027874564459930317,0.14545454545454545,0.509090909090909,0.34545454545454546,0.30952380952380953,0.14285714285714285,0.5476190476190477,0.5746606334841629,0.0995475113122172,0.033936651583710405,0.042986425339366516,0.24886877828054305,0.6948775055679287,0.07349665924276169,0.022271714922048998,0.022271714922048998,0.1870824053452116,0.17782909930715934,0.2401847575057737,0.581986143187067,110,109,84,19,417,7,91,0,4.2451,0.74,13,8,0,15,10,1,0,1,8,16,2,0,1,13,918,3786,2868,0.32008368200836795,1082,3622,2540,0.425984251968504,4,4,5,4,4,5,6,7,4,6,7,4,11,4,6,2,2,4,4,4,2,3,8,7,6,8,5,9,2,4,4,4,4,2,3,2,4,4,0.0
131,129,88,134,0.9145299145299144,0.008547008547008548,0.4773413897280967,0.3963963963963964,0,5,129,0,69,19,9,120,88,189,66,72,0.2120481927710844,0.455421686746988,0.15903614457831325,0.17349397590361446,415,2487.1875,49.87171041783107,63.0,9.0,104.0,61.0,24.0,24.0,30.0,12.0,1.4126984126984128,0.9090909090909092,0.9305555555555556,0.5454545454545454,1058,178,0.16824196597353494,0.14401294498381878,195,50,23,18,772,98,10,4,5,61,670,142,201,0.0,0.037313432835820885,0.9626865671641792,0.0,0.7840909090909091,0.2159090909090909,0.9302325581395348,0.875,0.125,0.3636363636363637,0.4545454545454545,0.18181818181818185,0.5502645502645502,0.32275132275132273,0.12698412698412698,0.1843100189035917,0.04725897920604915,0.021739130434782608,0.01701323251417769,0.7296786389413988,0.5505617977528089,0.05617977528089888,0.02247191011235955,0.02808988764044944,0.34269662921348315,0.6614017769002961,0.140177690029615,0.19842053307008886,772,66,61,28,219,18,119,0,1.985,0.63,37,24,0,9,3,2,0,0,1,9,1,4,2,2,715,3326,2611,0.273841440061279,862,3179,2317,0.3720328010358221,3,3,2,2,2,2,2,2,2,2,3,4,2,3,2,1,2,3,1,2,1,3,2,2,9,2,2,1,1,2,2,2,2,3,2,1,2,2,1.0
132,169,110,136,0.9445783132530121,0.00963855421686747,0.4912718204488778,0.4471544715447153,0,8,128,0,88,22,25,144,97,78,43,152,0.2621621621621621,0.2108108108108108,0.11621621621621622,0.4108108108108108,370,1555.25,39.436658073421995,75.0,77.0,37.0,14.0,27.0,30.0,8.0,5.0,1.0256410256410255,1.2325581395348837,1.1052631578947372,0.5979381443298969,1010,372,0.3683168316831683,0.2691751085383502,227,48,20,39,676,270,23,9,8,62,562,192,211,0.0,0.05882352941176471,0.9411764705882352,0.0,0.8,0.2,0.8520710059171598,0.4934210526315789,0.506578947368421,0.6976744186046512,0.18604651162790686,0.11627906976744184,0.4743589743589744,0.1794871794871795,0.3461538461538461,0.2247524752475248,0.047524752475247525,0.0198019801980198,0.03861386138613861,0.6693069306930693,0.7258064516129032,0.06182795698924731,0.024193548387096774,0.021505376344086027,0.16666666666666666,0.5823834196891192,0.19896373056994807,0.21865284974093266,676,70,62,26,260,20,158,0,1.9396,0.88,19,12,0,0,0,0,0,0,0,18,3,2,3,10,890,4919,4029,0.22089848597666886,1641,4168,2527,0.6493866244558771,2,2,1,2,2,1,1,2,4,2,3,2,2,2,2,1,1,2,1,2,2,2,2,1,7,1,2,1,1,2,2,2,2,4,2,1,2,2,1.0
133,104,42,329,0.6989473684210527,0.05052631578947368,0.5794621026894865,0.11320754716981132,1,15,313,0,26,16,4,100,93,120,98,167,0.19456066945606693,0.2510460251046025,0.20502092050209209,0.3493723849372385,478,855.25,29.244657631779518,140.0,27.0,54.0,8.0,58.0,23.0,33.0,42.0,1.025,0.6836734693877551,1.0419161676646709,0.3870967741935484,727,630,0.8665749656121046,0.4642593957258659,272,78,39,42,296,449,24,10,11,136,230,147,331,0.00303951367781155,0.04559270516717325,0.9513677811550152,0.0,0.6190476190476191,0.3809523809523809,0.9615384615384616,0.8383233532934131,0.16167664670658682,0.2346938775510204,0.33673469387755106,0.42857142857142855,0.45,0.06666666666666668,0.4833333333333333,0.3741403026134801,0.10729023383768914,0.05364511691884457,0.0577716643741403,0.4071526822558459,0.7126984126984127,0.0380952380952381,0.015873015873015872,0.01746031746031746,0.21587301587301588,0.3248587570621469,0.2076271186440678,0.4675141242937853,296,152,137,25,346,14,175,0,2.9092,0.61,16,19,0,25,10,2,2,3,3,22,4,5,3,10,863,4202,3339,0.258460616951183,1285,3780,2495,0.515030060120241,6,4,4,2,2,2,4,5,5,4,3,4,4,4,2,2,2,4,3,3,4,4,10,2,3,2,4,2,2,4,3,2,10,3,2,2,2,2,0.0
134,120,49,322,0.7494908350305499,0.06313645621181263,0.5343511450381679,0.1320754716981132,2,19,301,1,33,15,7,113,33,125,46,47,0.13147410358565734,0.4980079681274901,0.18326693227091634,0.18725099601593626,251,1322.1875,36.361896265183965,25.0,22.0,65.0,36.0,24.0,7.0,36.0,3.0,0.84,0.6739130434782609,1.0212765957446808,0.5757575757575758,310,191,0.6161290322580645,0.3812375249500998,79,27,10,11,183,119,9,3,0,60,153,46,100,0.006211180124223602,0.059006211180124224,0.9347826086956522,0.020408163265306117,0.6734693877551021,0.30612244897959184,0.9416666666666668,0.5319148936170213,0.4680851063829787,0.15217391304347827,0.7826086956521741,0.06521739130434782,0.52,0.28800000000000003,0.192,0.2548387096774193,0.08709677419354839,0.03225806451612903,0.035483870967741936,0.5903225806451613,0.6230366492146597,0.04712041884816754,0.015706806282722512,0.0,0.31413612565445026,0.5117056856187291,0.15384615384615385,0.33444816053511706,184,81,62,26,316,14,136,0,2.7305,0.23,18,6,0,11,3,0,0,3,0,8,2,2,3,1,308,1371,1063,0.28974600188146804,356,1323,967,0.3681489141675279,3,2,3,3,3,3,2,3,3,3,4,2,3,2,3,3,2,3,2,2,2,1,4,4,5,4,5,3,2,3,3,3,4,5,2,2,2,2,1.0
135,127,123,125,0.8640000000000001,0.008,0.4601769911504425,0.4959677419354839,0,10,115,1,102,20,8,119,98,76,43,123,0.28823529411764703,0.2235294117647059,0.1264705882352941,0.3617647058823529,340,864.5,29.402380855978322,48.0,75.0,29.0,24.0,23.0,16.0,20.0,7.0,1.3026315789473684,1.162790697674419,1.170731707317073,0.4081632653061225,1117,300,0.26857654431512984,0.2117148906139732,241,39,28,26,783,191,22,8,7,72,650,162,254,0.0,0.08,0.92,0.008130081300813009,0.8292682926829268,0.16260162601626016,0.937007874015748,0.3902439024390244,0.6097560975609756,0.37209302325581395,0.4651162790697674,0.16279069767441862,0.3815789473684211,0.3157894736842105,0.3026315789473684,0.21575649059982094,0.03491495076096686,0.025067144136078783,0.023276633840644583,0.7009847806624888,0.6366666666666667,0.07333333333333332,0.02666666666666667,0.02333333333333333,0.24,0.6097560975609756,0.15196998123827393,0.2382739212007505,784,82,72,30,241,22,153,0,1.6737,0.51,27,35,0,5,4,2,0,0,2,7,2,0,0,5,702,2632,1930,0.36373056994818703,783,2551,1768,0.442873303167421,1,3,1,2,2,1,2,2,3,1,2,2,1,2,1,1,1,2,1,2,2,2,2,3,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1.0
136,126,71,311,0.8622047244094488,0.01968503937007874,0.513978494623656,0.1858638743455497,0,28,283,2,38,31,20,106,104,137,64,44,0.2979942693409742,0.3925501432664757,0.1833810888252149,0.12607449856733524,349,1291.6875,35.94005425705421,30.0,14.0,62.0,13.0,62.0,14.0,12.0,38.0,0.8029197080291971,1.171875,0.9545454545454546,0.2692307692307692,506,355,0.7015810276679841,0.41231126596980255,216,61,26,22,181,188,20,4,4,139,139,124,227,0.0,0.09003215434083603,0.909967845659164,0.028169014084507043,0.5352112676056338,0.4366197183098591,0.8412698412698413,0.6818181818181818,0.3181818181818182,0.21875,0.1875,0.59375,0.4525547445255474,0.0948905109489051,0.4525547445255474,0.4268774703557312,0.12055335968379445,0.05138339920948617,0.043478260869565216,0.3577075098814229,0.5295774647887324,0.056338028169014086,0.011267605633802821,0.011267605633802821,0.3915492957746479,0.2836734693877551,0.2530612244897959,0.463265306122449,183,167,139,26,354,15,227,0,2.8369999999999997,0.81,9,17,0,3,9,4,1,3,1,9,4,0,4,1,728,4007,3279,0.222018908203721,1675,3060,1385,1.20938628158845,3,7,3,3,2,3,2,4,3,4,2,3,3,3,3,2,2,3,3,3,2,1,3,3,3,3,4,2,2,1,2,3,3,3,2,2,4,2,0.0
137,93,41,327,0.6572668112798264,0.0455531453362256,0.4947916666666667,0.11141304347826086,1,23,303,0,24,17,12,81,144,68,64,34,0.4645161290322581,0.21935483870967745,0.2064516129032258,0.10967741935483873,310,1646.75,40.58016756988565,31.0,3.0,28.0,9.0,31.0,30.0,24.0,10.0,0.9705882352941176,1.125,1.0588235294117647,0.4513888888888889,517,259,0.5009671179883946,0.3337628865979381,190,86,32,48,161,138,10,3,6,102,142,113,256,0.003058103975535168,0.07033639143730888,0.9266055045871558,0.0,0.5853658536585366,0.4146341463414634,0.8709677419354839,0.9117647058823528,0.08823529411764706,0.46875,0.375,0.15625,0.4117647058823529,0.1323529411764706,0.4558823529411765,0.367504835589942,0.16634429400386844,0.061895551257253385,0.09284332688588008,0.3114119922630561,0.5328185328185329,0.03861003861003861,0.011583011583011579,0.023166023166023158,0.3938223938223938,0.27788649706457924,0.22113502935420745,0.5009784735812133,161,126,103,28,345,12,145,1,2.9655,0.96,6,15,0,15,1,0,0,1,0,6,4,1,1,0,302,2212,1910,0.158115183246073,672,1842,1170,0.574358974358974,2,2,4,3,2,2,2,6,2,3,4,8,4,8,3,3,2,7,3,3,2,3,3,2,3,8,5,2,3,2,4,3,3,3,2,3,1,2,0.0
138,100,42,427,0.7223198594024605,0.0140597539543058,0.5241779497098646,0.08955223880597014,1,41,385,0,30,12,18,82,186,77,93,209,0.3292035398230089,0.13628318584070798,0.16460176991150444,0.3699115044247788,565,3262.1875,57.11556267778512,39.0,170.0,29.0,9.0,39.0,21.0,44.0,28.0,1.1428571428571428,1.1397849462365592,0.9569377990430622,0.967741935483871,719,203,0.282336578581363,0.22017353579175705,205,43,24,16,431,137,12,3,2,49,380,125,203,0.00234192037470726,0.09601873536299764,0.9016393442622952,0.0,0.7142857142857143,0.2857142857142857,0.82,0.1866028708133972,0.8133971291866029,0.2258064516129032,0.4731182795698925,0.3010752688172043,0.37662337662337664,0.11688311688311688,0.5064935064935064,0.2851182197496523,0.05980528511821975,0.03337969401947149,0.022253129346314324,0.5994436717663422,0.6748768472906403,0.059113300492610835,0.014778325123152709,0.009852216748768471,0.2413793103448276,0.536723163841808,0.1765536723163842,0.2867231638418079,431,91,50,30,438,16,215,0,3.3462,0.61,35,22,0,16,7,4,0,0,3,18,9,3,2,4,725,3010,2285,0.31728665207877504,803,2932,2129,0.3771723813997179,4,2,6,5,3,3,1,7,5,5,4,4,9,4,4,5,3,3,2,2,5,2,4,2,8,2,1,4,3,3,1,5,4,5,2,3,4,3,1.0
139,109,122,73,0.950657894736842,0.006578947368421052,0.4407407407407408,0.6256410256410256,1,1,71,0,86,36,10,99,99,234,38,47,0.2368421052631579,0.5598086124401914,0.09090909090909093,0.1124401913875598,418,6132.25,78.30868406505118,39.0,8.0,146.0,64.0,24.0,12.0,18.0,8.0,1.747863247863248,1.263157894736842,1.5106382978723405,1.2020202020202022,1541,245,0.15898767034393252,0.13717805151175813,267,61,27,27,1159,161,14,5,7,58,1027,159,274,0.0136986301369863,0.0136986301369863,0.9726027397260274,0.0,0.7049180327868853,0.29508196721311475,0.908256880733945,0.8297872340425532,0.1702127659574468,0.3157894736842105,0.4736842105263158,0.21052631578947367,0.6239316239316239,0.27350427350427353,0.10256410256410256,0.17326411421155094,0.03958468526930565,0.017521090201168068,0.017521090201168068,0.7521090201168072,0.6571428571428571,0.057142857142857134,0.020408163265306117,0.028571428571428567,0.23673469387755106,0.7034246575342465,0.10890410958904108,0.1876712328767124,1159,60,59,23,181,18,133,1,1.8406,0.74,36,28,0,0,6,0,4,2,0,9,2,1,5,1,779,3176,2397,0.32498957029620396,1039,2916,1877,0.553542887586574,2,1,1,2,2,2,2,2,2,3,2,1,2,1,3,1,1,1,1,2,1,2,3,2,9,2,2,3,1,2,2,2,3,7,1,1,1,1,1.0
